id,price,log_price,price_per_person,room_type,property_type,accommodates,bedrooms,beds,bathrooms,n_reviews,review_scores_rating,host_is_superhost,availability_365,minimum_nights,period,municipality,cod_istat,dist_ski,dist_lake,dist_park,dist_station,dist_bus,dist_center,dist_supermarket,dist_restaurant,dist_bar,dist_pharmacy,dist_castle,dist_museum,lat,long
13911286,140.0,4.941642422609304,35.0,Entire home/apt,Entire condo,4,2.0,3.0,1.0,8,4.88,0.0,79,5,december,Fai della Paganella,22081,1240.6593168758925,4971.247765271563,38.7272958983911,3635.485569248585,72.71815104171651,620.7916525473466,445.6631754532175,249.94894616763176,406.1075199143937,139.74800802003085,426.219231997027,5002.095260814517,46.1767637,11.0685423
15154124,71.0,4.2626798770413155,14.2,Entire home/apt,Entire chalet,5,2.0,3.0,1.0,42,4.86,1.0,91,2,december,Sover,22177,10762.583725661181,12980.349976427988,4192.218154728416,16374.937489750095,18.638893043281314,3158.3086707322677,3431.748550932131,1098.7830533795463,1733.1249495850961,7095.420432788322,9217.994247148916,10899.647879747428,46.24729929826648,11.332710273563862
15156232,65.0,4.174387269895637,32.5,Private room,Private room in bed and breakfast,2,1.0,1.0,1.0,43,4.98,0.0,66,2,december,Novella,22253,9614.481739250254,16667.85628250809,393.3332948520439,3624.445252974647,288.24202177164295,4205.709072697171,197.10944830105987,1021.7978382348267,1545.021510864796,3545.990781910938,1852.2031829077948,3032.0899358000756,46.39359,11.06003
15156555,65.0,4.174387269895637,21.666666666666668,Private room,Private room in bed and breakfast,3,1.0,3.0,1.0,11,5.0,0.0,3,2,december,Novella,22253,9584.507929043199,16718.044909776618,438.105915385575,3675.05701203184,338.837255492073,4154.732886175689,237.18810727219923,976.1224559772998,1556.7571658532302,3542.8087022893396,1881.2175613864988,3065.9512761568785,46.39403,11.06023
15218100,107.0,4.672828834461906,26.75,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,81,4.9,0.0,236,2,december,Trento,22205,1404.8460475968652,6795.971908582908,145.92746965555264,869.7471565279654,169.89666277486333,1624.1804884350993,101.79864354685523,38.59224790538262,59.879272820904376,230.62831087064086,772.9070854378692,869.1934692935534,46.06348,11.13153
15224777,90.0,4.499809670330265,45.0,Private room,Private room in farm stay,2,1.0,2.0,1.0,15,4.93,0.0,303,1,december,Avio,22007,4565.891304119617,11484.622106145305,1240.1484823006585,1115.1834034771448,527.9490178129653,2290.182111903064,832.351829386282,1018.4838154340994,1121.0920312843157,1180.845451429446,2308.6892290517376,5596.435696049777,45.72579956054688,10.947265625
15224920,97.0,4.574710978503383,32.333333333333336,Private room,Private room in farm stay,3,1.0,2.0,1.0,7,5.0,0.0,314,1,december,Avio,22007,4706.745531580471,11504.978358702807,1373.2608353254727,1241.8033056185845,663.2146332144823,2312.3366117602523,905.7062935552796,1104.9461723664149,1244.0979872853777,1290.691136772464,2449.694341887272,5703.383067205286,45.72455,10.94695
15225126,110.0,4.700480365792417,36.666666666666664,Private room,Private room in bed and breakfast,3,1.0,2.0,1.0,1,5.0,0.0,318,1,december,Avio,22007,4503.859397998737,11425.622381426165,1166.5473337347478,1088.5247070166492,492.1546550103405,2232.284411421973,759.8866863061261,942.4220689087343,1043.4669677846139,1102.024112265001,2248.5935109024713,5585.7231032803675,45.72641,10.94675
15245080,132.0,4.882801922586371,33.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,37,4.62,0.0,166,2,december,Lavarone,22102,929.442550620693,463.9233370511092,1290.8531095330281,6225.044352420283,170.19278866657578,2542.3975527093153,242.77206375568448,125.96989765165583,894.9926983591688,1325.7309094453183,5315.735077214649,797.4612430024422,45.94206,11.25291
13929215,200.0,5.298317366548036,50.0,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,35,4.74,0.0,321,5,december,Nago-Torbole,22124,9859.250069037023,301.77760182460213,123.19379730285367,3353.3310828708595,134.7606474314012,2289.274434419897,54.253692013611584,102.1747724027573,125.33000275635612,79.87616595967114,770.023556106364,3069.0906696680677,45.87133,10.87698
13946223,50.0,3.912023005428146,10.0,Entire home/apt,Entire rental unit,5,2.0,6.0,1.0,101,4.45,0.0,153,2,december,Calceranica al Lago,22032,5820.644007343695,133.43086120770442,583.22386238646,763.7646757649261,99.30902049498044,385.52849702292895,527.0626500463013,146.96577198625192,105.88284225598336,695.1899852993024,1925.3547851696756,386.5225902718374,46.00179,11.24664
13965273,140.0,4.941642422609304,70.0,Entire home/apt,Entire rental unit,2,1.0,1.0,1.5,19,4.89,0.0,294,3,december,Primiero San Martino di Castrozza,22245,6007.518717743252,17121.776906840125,94.06127340742886,24075.21953305017,286.1431139959377,6993.484276398606,299.4147357439087,262.5547779842693,195.19422142411116,417.7954724215493,374.2396842119619,485.9927136677066,46.17925,11.82842
13984862,141.0,4.948759890378168,28.2,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,48,5.0,1.0,186,7,december,San Lorenzo Dorsino,22231,10444.170366773413,5214.034926024824,1159.8877027938713,17003.16932258988,119.7647455744897,4964.492430399395,3592.6807986141307,1249.091733394347,984.3191647958101,1785.3193873893258,3548.743359771585,3438.5751855662447,46.06475,10.89374
13994232,117.0,4.762173934797756,29.25,Entire home/apt,Entire condo,4,2.0,4.0,1.0,286,4.8,1.0,243,1,december,Moena,22118,2527.6123933424815,23507.000403934224,619.8969077327899,38422.3992185988,237.7680417746709,3946.0925759999245,490.9310100126617,182.39560856320804,506.0103326703443,507.02880227630436,26193.841304751328,740.2834038225328,46.38146,11.66121
14001735,143.0,4.962844630259907,28.6,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,1,4.0,0.0,179,4,december,Ledro,22229,15114.05940171786,10277.672373744457,353.7520685681859,11282.746958072034,55.75355167716228,2323.0440268691873,305.12668674600013,607.4146695310257,1536.5575786611,401.00395559047814,5859.926846321681,2053.0406657270523,45.8924,10.69108
14033477,119.0,4.77912349311153,59.5,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,50,4.56,0.0,117,2,december,Vermiglio,22213,280.92839296126084,27517.51665750265,6641.667296707935,17539.38348355805,88.98234643143645,4678.092808225134,88.10899929900526,73.95635753495543,133.61804399697866,218.01189927656662,12610.620793114858,2482.1582432587174,46.26079,10.58691
14063403,127.0,4.844187086458591,31.75,Entire home/apt,Entire rental unit,4,2.0,5.0,1.0,2,4.0,0.0,97,5,december,Folgaria,22087,120.34663642526503,6838.832435022112,2252.556878782342,8801.539881408922,1908.3378629782553,1967.589827432008,2850.3101562010097,625.9540541785167,132.25964744872704,2758.5451247373694,7456.187565864021,4070.677366843811,45.892596,11.188968
15252718,147.0,4.990432586778736,29.4,Entire home/apt,Entire rental unit,5,1.0,3.0,1.0,12,4.17,0.0,359,3,december,Predaia,22230,3138.2758046011813,14537.380967957055,743.3091784715034,3380.158965802256,120.29907054748148,1790.1138921512668,261.28911835508546,790.4849704558403,1370.4958834323565,1559.099421477605,2282.3016734455814,1314.27864745306,46.34116,11.10669
15267906,133.0,4.890349128221754,33.25,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,38,4.92,1.0,7,2,december,Canazei,22039,55.46579445317934,35885.634704602875,308.6137500594808,51136.42825920898,55.14235176259022,2859.9471823027625,286.85659293843923,33.96090571680564,140.16978876237593,432.91368557973044,32301.280428843234,2356.431606867313,46.47446,11.77408
15270865,250.0,5.521460917862246,50.0,Entire home/apt,Entire rental unit,5,2.0,4.0,2.0,13,4.92,1.0,18,3,december,Canazei,22039,285.7504040040917,36179.7770953628,246.54456153733096,51427.015372368725,268.87888753631574,2923.0892520987627,155.07195741915308,9.226641093650485,105.0682718272851,304.2500413408434,32603.95539110742,2367.5596874189782,46.47726,11.77422
15275542,184.0,5.214935757608986,36.8,Entire home/apt,Entire rental unit,5,2.0,3.0,1.0,167,4.76,1.0,214,3,december,Moena,22118,59.2775057481876,26521.30284064715,2101.199402668053,41823.04426682117,366.202939432362,5926.825073907919,8140.909606404854,407.3837831376197,1162.2387789514273,8994.544174892586,21879.12291526576,8597.197116896694,46.37901,11.78033
15306687,185.0,5.220355825078324,30.833333333333332,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,9,4.33,0.0,267,7,december,Arco,22006,13966.402687024163,3369.1306769417565,1065.604849436471,3680.177914819485,107.93898538386871,3608.699850424005,193.78097853134298,113.36122860578112,170.93642888022,119.74559346996935,1928.7783025955111,3430.021403313359,45.9085,10.87006
15318961,154.0,5.0369526024136295,38.5,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,17,4.88,0.0,177,3,december,Riva del Garda,22153,12599.48244062583,171.92561410559014,423.5770269352211,210.940470159161,266.36205509416516,1352.8854063180888,289.0041751669497,51.622577535429215,159.87850875169048,238.50219251010432,205.6165063114574,289.7087185650034,45.88606,10.83814
15748876,95.0,4.553876891600541,19.0,Entire home/apt,Entire rental unit,5,2.0,5.0,1.0,14,4.79,0.0,191,7,december,Tenno,22191,13339.10691884871,1339.1061598075755,2176.6764028796756,4695.366837951076,39.37349815916175,1932.7654278641899,782.8868333495953,131.93567571765252,1710.8272924727062,942.9740688476807,1091.1833355827214,496.6160810489776,45.9268,10.83178
15748939,176.0,5.170483995038151,29.333333333333332,Entire home/apt,Entire rental unit,6,2.0,5.0,1.0,30,5.0,0.0,192,3,december,Ledro,22229,15926.436569217061,6574.862181899329,43.000917520189304,6508.551011210545,204.96283704944264,2585.4444872766317,65.78307760364999,225.619749521112,1395.53622916901,1690.144753533665,6492.656101724128,1378.1266442408776,45.8825,10.75224
15767492,324.0,5.780743515792329,54.0,Entire home/apt,Entire rental unit,6,2.0,5.0,2.0,9,4.33,0.0,18,7,december,Campitello di Fassa,22036,326.75417591302136,35184.26100637157,1473.4761118436998,50319.88977923566,159.48209423221266,2639.9845961361634,116.6088692184749,81.10250147370913,176.08483606299757,257.9468517775623,33151.86698977714,353.5146703772483,46.47625,11.73878
15767498,361.0,5.8888779583328805,60.166666666666664,Entire home/apt,Entire rental unit,6,3.0,6.0,1.0,3,4.33,0.0,18,7,december,Campitello di Fassa,22036,394.83503347436584,35210.69600907426,1248.882134120527,50359.03637109925,83.15057038574385,2852.4224893314827,122.45881841051431,47.71604442539045,118.50114619661001,100.70066396260799,33045.61946559939,119.20742219053881,46.4758556,11.7417884
15767503,361.0,5.8888779583328805,60.166666666666664,Entire home/apt,Entire rental unit,6,3.0,6.0,2.0,10,5.0,0.0,11,7,december,Campitello di Fassa,22036,402.51712806971784,35204.431299839416,1257.6834999613056,50352.41830105449,78.3685855100376,2847.9009610208454,116.27484930067332,52.495782136235775,121.70123312815194,106.56143944145671,33044.099723835105,127.44839687164041,46.47582,11.74168
15767533,190.0,5.247024072160486,47.5,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,8,4.5,0.0,18,7,december,Campitello di Fassa,22036,191.014495526141,35369.6194658266,1019.7434856795534,50527.23874653987,296.5127659592878,2983.378245611876,338.5302426593178,204.92573564983056,235.5017875239129,198.76383432416685,33079.64245538868,135.2804832141479,46.47673,11.74465
15767537,276.0,5.62040086571715,69.0,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,5,4.8,0.0,25,7,december,Campitello di Fassa,22036,322.86509453244906,35267.33198651288,1167.2941036900586,50418.98095746292,149.4703268478842,2896.790075792096,192.3477410274214,56.12271938022736,124.04406831088528,85.12856540332399,33058.01630027886,57.22992715086289,46.47617,11.7428
15334152,81.0,4.394449154672439,20.25,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,41,4.8,0.0,86,1,december,Cles,22062,7815.796480710009,12378.368590492517,300.75154183762714,931.6380050269507,345.61857492178444,3395.46838895558,544.128754877714,196.38955041940278,568.8072597298793,457.6260099542479,1435.630581835371,4182.449694206173,46.36194,11.02732
15365596,172.0,5.147494476813453,43.0,Entire home/apt,Entire rental unit,4,1.0,4.0,1.0,296,4.9,1.0,332,2,december,Trento,22205,637.2945598682803,5913.9715237050905,183.9439903427581,400.59309845066787,93.6160662402986,1423.4158232365417,23.378168194347065,44.7681861387584,72.79088532866226,85.09013616102763,176.18455183140955,238.60648127510402,46.0704,11.12377
15768550,204.0,5.318119993844216,51.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,5,4.4,0.0,25,7,december,Campitello di Fassa,22036,199.53396722051673,35335.99471392343,1035.5711445689924,50493.50441358224,279.3405832311349,2988.5025290259873,321.9818489922141,186.00964024821712,227.46721306279764,188.50788974511428,33053.1462040056,104.15810463403669,46.47645,11.74448
15768552,204.0,5.318119993844216,51.0,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,3,4.33,0.0,25,7,december,Campitello di Fassa,22036,191.014495526141,35369.6194658266,1019.7434856795534,50527.23874653987,296.5127659592878,2983.378245611876,338.5302426593178,204.92573564983056,235.5017875239129,198.76383432416685,33079.64245538868,135.2804832141479,46.47673,11.74465
15768553,241.0,5.484796933490655,60.25,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,1,4.0,0.0,32,7,december,Campitello di Fassa,22036,395.1790041285705,35252.98004120188,1237.9412585735631,50400.872312696636,77.32204290729929,2832.9050464798893,120.19210087160363,7.034722171007584,77.82076243887326,58.01999314932103,33084.93314232037,122.76474890711991,46.476238,11.741863
15768557,241.0,5.484796933490655,60.25,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,8,4.88,0.0,25,7,december,Campitello di Fassa,22036,395.1239190354523,35251.00138563368,1238.3860420666613,50398.916734017155,77.1118343719533,2833.8446273176805,119.99545716244525,8.493393356332955,79.69348987908889,60.01188095138017,33083.07163952947,122.22597973404633,46.47622,11.74186
15769523,276.0,5.62040086571715,55.2,Entire home/apt,Entire rental unit,5,2.0,4.0,1.0,1,5.0,0.0,32,7,december,Campitello di Fassa,22036,388.2019563134732,35236.46385519287,1235.733555644368,50384.90221221666,83.75837562083395,2847.088550935567,126.11417405535147,22.659422877526577,96.99406931178065,75.43885484876044,33065.770633704524,112.64465273605758,46.47607,11.74192
15769525,565.0,6.336825731146441,56.5,Entire home/apt,Entire rental unit,10,5.0,10.0,2.0,46,4.7,0.0,11,7,december,Campitello di Fassa,22036,394.809266061494,35248.879358363505,1238.6294397231502,50396.833325246014,77.19515426069276,2835.101098167692,120.07209112550447,10.44366713805558,81.84541716374173,62.16233251070324,33080.93317925069,121.42406605251016,46.4762,11.74186
15769527,324.0,5.780743515792329,54.0,Entire home/apt,Entire rental unit,6,4.0,6.0,2.5,12,4.92,0.0,18,7,december,Campitello di Fassa,22036,305.32896267810344,35223.782230625795,1563.292776059575,50353.14295433522,263.8458414836848,2522.3889501167587,222.4953488345902,81.56770881667428,253.43520696982975,346.9075989904019,33245.67670514529,460.15826664924776,46.47688,11.73755
15366098,250.0,5.521460917862246,41.666666666666664,Entire home/apt,Entire townhouse,6,2.0,5.0,2.0,5,4.8,0.0,307,7,december,Moena,22118,2294.675180282435,23427.159012779433,611.350089165597,38367.77023580395,149.15167599029306,3712.3241468844144,445.19588869476655,310.0885863817209,490.5143790547353,497.29878976897805,25979.35775267024,510.22132955108225,46.38038,11.66382
15368974,137.0,4.919980925828125,22.833333333333332,Entire home/apt,Entire condo,6,2.0,5.0,1.0,94,4.73,1.0,140,3,december,Riva del Garda,22153,12454.986349259305,117.15570134440947,198.14952505456645,305.03133864714613,252.59163822734456,1586.0967173222443,225.64690757169353,29.155568982275568,37.27388500035273,57.36163086950368,139.87619026208947,106.51645437296662,45.88573,10.84112
15419670,83.0,4.418840607796598,27.666666666666668,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,2,4.5,0.0,1,3,december,Bocenago,22018,5146.616472601787,14157.119267549822,596.9912118217854,22036.972761050318,409.753752361494,1037.9288944920968,41.83558180715685,301.6702958930825,104.60417630792745,2515.2199211733237,10329.717391469441,2279.512652936307,46.11747,10.75861
15425656,120.0,4.787491742782046,30.0,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,22,4.95,0.0,120,7,december,San Giovanni di Fassa-Sèn Jan,22250,166.35987698516882,27937.290099366666,2775.1550433947295,42836.05312485374,106.2638582589817,2384.4710981545873,642.0787581355904,33.88678497710363,53.56653372455341,188.69940409272292,29368.985069895087,591.6328219922606,46.42047,11.67303
15769529,324.0,5.780743515792329,54.0,Entire home/apt,Entire rental unit,6,2.0,4.0,2.0,6,4.17,0.0,7,7,december,Campitello di Fassa,22036,439.9399255218081,35268.34830505598,1367.7775665413208,50408.30509878077,81.90195849927936,2688.9361627887997,58.85782784631879,46.5628820661379,60.165645988384625,150.22928452378972,33177.87698476857,269.61739660141654,46.4767597635767,11.7401064327319
15769532,170.0,5.135798437050262,42.5,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,5,4.6,0.0,53,7,december,Mazzin,22113,791.4778069710899,34293.286973469556,1352.4992903382413,49389.69262729443,85.74940915400478,1647.2331274191354,1223.3175046655876,986.8639170298593,191.87234986662926,1367.326996643731,32792.81223882061,1404.1176442224,46.47032,11.72688
15769537,170.0,5.135798437050262,42.5,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,5,4.0,0.0,65,7,december,Mazzin,22113,749.3417108703513,34339.26387945214,1396.4194463257897,49435.917930868505,128.5498368551239,1678.5987869387648,1185.6116191358026,953.302355617629,170.7814394777644,1330.1270147647613,32827.90634058366,1369.8612524355178,46.4707045020183,11.7271113395691
15769574,276.0,5.62040086571715,69.0,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,11,4.55,0.0,18,7,december,Campitello di Fassa,22036,360.116597888916,35732.558141467234,302.4657143173417,50956.685965392266,140.38430584087735,4394.871898210903,606.7785834281929,182.95918599534176,450.64121069586525,411.33887518974296,32579.027375823618,1601.0920879635564,46.475536,11.764306
