id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47485328,Appartamento per vacanze 7 posti letto,351298913,Michela,,Trentino,46.2829,11.48241,Entire home/apt,354,5,18,2024-12-29,0.49,2,106,6,IT022050B495DR2PKJ
47503312,Camera confortevole con vista spettacolare,381432041,Sandra,,"Trento, Trentino",46.06252,11.13035,Private room,79,1,222,2024-12-16,4.99,1,289,70,IT022205C16E7PC2KK
47560951,CASA FRANCESCA Appartamento con 1 camera da letto,178807134,Francesca,,Trentino,45.88576,10.84159,Entire home/apt,10,3,3,2023-05-28,0.10,5,217,0,IT022153B4TKR5Q3HY
47726785,CASA FRANCESCA Camera matrimoniale,178807134,Francesca,,Trentino,45.88492,10.83959,Entire home/apt,60,3,10,2024-06-01,0.23,5,208,1,IT022153B4TKR5Q3HY
47728063,CASA FRANCESCA Appartamento grande con 1 cam.,178807134,Francesca,,Trentino,45.88475,10.83946,Entire home/apt,100,3,1,2021-09-22,0.03,5,224,0,IT022153B4TKR5Q3HY
47729435,CASA FRANCESCA Appartamento con 2 camere da letto,178807134,Francesca,,Trentino,45.88669,10.8402,Entire home/apt,100,3,4,2024-11-03,0.13,5,224,1,IT022153B4TKR5Q3HY
47738580,Appartamenti Casa Heidi,332836329,Cristina,,Trentino,46.06412,11.62705,Entire home/apt,350,3,0,,,2,362,0,
47790725,Family Garden Apartment,338936567,Roberto,,Trentino,45.88676,10.85765,Entire home/apt,115,2,58,2024-12-16,1.32,1,35,24,IT022153C2DMNQAUKD
47823767,"TreeLodgy, Your Natural Experience",385459450,Christian,,Trentino,45.89322,10.84614,Entire home/apt,722,1,0,,,1,8,0,
47853379,301_Splendida Mansarda4+2 con terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93893,11.27468,Entire home/apt,326,1,2,2023-12-17,0.11,16,336,0,IT022102A1CRREPX43
47859778,204_Appartamento 4+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93828,11.27437,Entire home/apt,267,1,6,2024-08-23,0.14,16,312,2,IT022102A1CRREPX43
47859881,104_Appartamento 4+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93999,11.27425,Entire home/apt,267,1,11,2024-11-11,0.28,16,319,2,IT022102A1CRREPX43
47859911,004_Appartamento 4+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93826,11.27501,Entire home/apt,267,1,3,2023-01-03,0.10,16,326,0,IT022102A1CRREPX43
47860028,S04_Appartamento 4+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.94027,11.27439,Entire home/apt,267,1,18,2024-02-21,0.42,16,335,2,IT022102A1CRREPX43
47860075,203_Appartamento 2+2 con terrazza vista paese,385706366,ResidenceAurora,,Trentino,45.93806,11.27457,Entire home/apt,244,1,13,2024-01-05,0.30,16,327,1,IT022102A1CRREPX43
47860405,201_Appartamento 2+2 con terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.9403,11.27437,Entire home/apt,234,1,0,,,16,356,0,IT022102A1CRREPX43
47860445,101_Appartamento 2+2 con terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93996,11.27495,Entire home/apt,223,1,4,2024-07-30,0.10,16,357,1,IT022102A1CRREPX43
47877291,Appartamento Verde - Happy.Rentals,174685474,Thomas,,Trentino,45.91115,10.85026,Entire home/apt,79,1,3,2022-08-26,0.07,132,356,0,IT022153C2NE8P499L
47877328,Appartamento Blu - Happy.Rentals,174685474,Thomas,,Trentino,45.91115,10.85026,Entire home/apt,88,1,11,2024-06-29,0.27,132,364,2,IT022153C22TZMJPL6
47883629,"Appartamento ""Giardino""",202857754,Franco,,Trentino,46.03365,11.21881,Entire home/apt,120,2,1,2021-10-24,0.03,2,54,0,It022139c264rnhfu4
47899850,"Casa Mincoti, Piazza (Terragnolo) - Ospitar",63675935,Francesco,,Trentino,45.87756,11.15234,Entire home/apt,219,3,6,2024-06-15,0.17,54,55,3,IT022193C28DUS3BDF
47900122,ATTICO61,386101172,Patrick,,Trentino,45.91763,10.88406,Entire home/apt,121,1,49,2024-08-15,1.06,1,293,3,IT022006C2U765ZFLS
47914526,Majon Viva  - 022036-AT-820624,94805822,Gabriella,,Trentino,46.47729,11.74418,Entire home/apt,204,7,1,2023-03-18,0.05,74,29,0,IT022036C2WNNLK9O2
47931699,002_Appartamento 2+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.94032,11.27426,Entire home/apt,234,1,1,2022-08-13,0.03,16,325,0,IT022102A1CRREPX43
47933093,S02_Appartamento 2+2 con ampia terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93822,11.27347,Entire home/apt,214,1,2,2023-10-06,0.05,16,341,0,IT022102A1CRREPX43
47933276,205_Appartamento 2+2 con terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93976,11.27453,Entire home/apt,228,1,2,2024-07-21,0.07,16,351,1,IT022102A1CRREPX43
47933608,105_Appartamento 2+2 con terrazza panoramica,385706366,ResidenceAurora,,Trentino,45.93974,11.27359,Entire home/apt,228,1,2,2022-07-03,0.06,16,348,0,IT022102A1CRREPX43
47963391,Una montagna di Relax,257103283,Stefano,,Trentino,46.03688,10.76483,Entire home/apt,165,1,22,2024-09-30,0.53,1,111,6,IT022199C2UN6ZYKGH
47965157,Appartamento sulle piste Vigo di Marilleva 1400,172501669,Maria Cristina,,Trentino,46.3033,10.81026,Entire home/apt,,7,1,2022-03-13,0.03,1,2,0,IT022114C2UT2QSINE
47965490,iRIVAS Lodge -  Dolomites,10612347,Marco,,Trentino,46.31623,10.76658,Entire home/apt,426,2,23,2024-07-06,0.55,1,79,3,IT022137C2C93UD7DK
48048126,Casa Tonetta Luxury Apartments,387347824,Villa Italia,,Trentino,45.91864,10.88591,Entire home/apt,168,3,2,2023-04-16,0.09,3,333,0,IT022006B44PNSN3RF
48049015,Casa Dei Maestri Luxury Apartments - 2 Bed-Rooms,387347824,Villa Italia,,Trentino,45.91813,10.88692,Entire home/apt,168,3,6,2024-11-17,0.23,3,312,3,IT022006B4PU2L6F98
48049311,Casa Dei Maestri Luxury Apartments - 1 Bed-Room,387347824,Villa Italia,,Trentino,45.91883850097656,10.887371063232422,Entire home/apt,151,3,2,2024-10-09,0.08,3,325,1,IT022006B4PU2L6F98
48090270,Appartamento Albachiara,386912118,Veronica,,"Trento, Trentino",46.03721,11.13198,Entire home/apt,95,2,55,2024-12-15,1.23,1,188,13,IT022205C2N8QO99OF
48099177,Best Location - Apt deluxe con 1 camera da letto,140731377,1Dest,,Trentino,45.88617706298828,10.840226173400879,Entire home/apt,198,1,90,2024-12-28,2.11,61,273,36,IT022153B4DMY9MC4Y
48099285,Best Location - Apt deluxe con 2 camere da letto,140731377,1Dest,,Trentino,45.88617706298828,10.840226173400879,Entire home/apt,240,1,71,2024-12-23,1.59,61,268,33,IT022153B4DMY9MC4Y
48104593,"B&B ""Majon De Sabin""",380591342,Majon,,Trentino,46.42818069458008,11.6974515914917,Private room,135,1,39,2024-12-14,0.92,7,277,16,IT022250A1EDRILTBP
48129335,Splendido appartamento vista Dolomiti a Mezzano,117083569,Emanuela,,Trentino,46.15441,11.80412,Entire home/apt,200,7,0,,,2,0,0,
48144245,Caldonazzo Dog Sport & Wellness,43504471,Ezio,,Trentino,46.00160598754883,11.262374877929688,Entire home/apt,270,2,74,2024-12-30,1.81,2,341,17,IT022034B4SOA4QIRU
48166492,Casa dolcezza con terrazza,388529052,Doly,,Trentino,45.89814376831055,10.85030746459961,Entire home/apt,166,2,39,2024-10-20,0.90,1,304,14,IT022153C2DNI02CIX
48180132,Attico panoramico in stile montano pet-friendly,192488634,Consuelo,,Trentino,46.315556,11.602022,Entire home/apt,266,3,2,2021-10-30,0.05,1,231,0,IT022147C2VHNM6MPM
48195178,Garda Lake Aloha Apartments 1,388826828,Sabine,,Trentino,45.87803,10.87272,Entire home/apt,257,2,8,2023-09-24,0.20,1,364,0,IT022006C2YCGUMX94
48221214,2 bedroom beautiful home in Terzolas,141535074,Novasol,,Trentino,46.35649490356445,10.930127143859863,Entire home/apt,,1,2,2022-01-04,0.05,4,253,0,IT022195C23UN4SBC3
48221597,2 bedroom beautiful home in Telve di Sopra,141535074,Novasol,,Trentino,46.06423,11.46704,Entire home/apt,9999,1,1,2024-08-31,0.24,4,282,1,IT022189C26B2U5519
48222042,Pet friendly home in Castello Tesino with WiFi,141535074,Novasol,,Trentino,46.11954116821289,11.655937194824219,Entire home/apt,9999,1,5,2024-09-02,0.28,4,189,3,IT022048C2XTG2BRHD
48223111,Chalet Luisa,141535074,Novasol,,Trentino,46.33043670654297,11.707507133483887,Entire home/apt,9999,1,0,,,4,182,0,IT022147B4MKQ42AG2
48268249,"""Seven Aldo Flat,  Lake Idro""",34375352,Matteo,,Trentino,45.81015,10.54463,Entire home/apt,112,2,5,2024-08-18,0.17,2,301,2,IT022021B4OVGQXMPS
48278811,Casa con ampio terrazzo a 5 minuti da Riva d/g,389627181,Luca,,Trentino,45.91503,10.84064,Entire home/apt,70,3,39,2024-09-08,0.92,2,230,11,IT022191C2LA4G99RG
48290346,Casa Ponjin - 520 Kristiania,94805822,Gabriella,,Trentino,46.47002,11.72712,Entire home/apt,326,7,3,2024-02-17,0.09,74,44,2,IT022113C2XJKHYFPU
48294000,"Appartamento Piano Rialzato
Val di Non Trentino",389765225,Stefano,,Trentino,46.39229,11.11866,Entire home/apt,70,4,13,2024-08-20,0.30,2,185,3,
48311286,Casa Dolomiti - 445 Berta,94805822,Gabriella,,Trentino,46.47338,11.73752,Entire home/apt,361,7,3,2023-03-04,0.08,74,37,0,IT022036C2PYQCLJBE
48325614,B&B Benvenuti 1 - Dolomiti e relax -min. 2 persone,390077022,Marco,,Trentino,46.33616,11.05016,Private room,60,2,39,2024-12-28,0.92,3,359,7,IT022249C15MWMZVCK
48327351,Appartamento in casa immersa nel verde,275345100,Arianna,,Trentino,46.11115646362305,11.04127311706543,Entire home/apt,200,5,15,2024-08-18,0.51,1,178,3,IT022248C248L5BPA6
48355561,Appartamento_DOLOMELLA,390317859,Barbara,,Trentino,46.17541,11.06995,Entire home/apt,80,6,5,2023-07-22,0.12,1,0,0,IT022081C2H8G9S94B
48371795,"La Rocchetta
CIPAT 022022-AT-011246",390468236,Anna,,Trentino,46.0509,11.45503,Entire home/apt,55,2,28,2024-10-13,0.98,2,357,7,IT022022C23P6MVWBN
48392274,Appartamento soleggiato con vista,246025768,Rosanna,,Trentino,46.30092,11.44817,Entire home/apt,123,7,11,2024-02-24,0.26,1,86,1,
48393526,Walk2Town - Apt 2 camere da letto al piano terra,140731377,1Dest,,Trentino,45.92121505737305,10.88412094116211,Entire home/apt,194,1,15,2024-06-09,0.35,61,209,1,IT022006B42GULRJ4Q
48473390,"""Casa Ifa tipico appartamento di montagna""",391207481,Cristian,,Trentino,46.29016,11.45717,Entire home/apt,220,4,7,2024-08-20,0.17,1,81,2,IT022050B4GL5Y44VV
48495224,Intero appartamento (nuovo) a Monclassico,135363055,Paola,,Trentino,46.33718,10.89062,Entire home/apt,147,3,26,2024-08-21,0.61,1,35,7,IT022233C2AAGOIXUT
48555252,"Appartamento Rustico
Val di Non, Trentino",389765225,Stefano,,Trentino,46.39330561067238,11.120134844901262,Entire home/apt,70,4,17,2024-08-31,0.39,2,228,4,
48619876,Majon Baticher,184595150,Holidu,,Trentino,46.47561823787001,11.772685602782929,Entire home/apt,400,1,18,2024-12-22,0.41,33,343,6,IT022039C299BHU7UO
48668837,IL TOP per la tua famiglia !!,6315576,Komodo,,"Trento, Trentino",46.06011,11.11486,Entire home/apt,143,2,51,2024-11-13,1.16,15,332,7,IT022205B4NNKQUUTA
48671372,"ALA, DUPLEX, AMPIO  APPARTAMENTO PER FAMIGLIE",392652103,Katia,,Trentino,45.7578,11.00356,Entire home/apt,,2,3,2023-07-16,0.07,2,0,0,
48671684,Medium-term Apartment,6315576,Komodo,,"Trento, Trentino",46.05956,11.11456,Entire home/apt,145,2,68,2024-10-27,1.56,15,348,16,IT022205B4NNKQUUTA
48686732,Casa al Torrente,392787230,Michele,,Trentino,45.896156311035156,10.834551811218262,Entire home/apt,4329,30,0,,,1,243,0,
48688905,Beautiful TRENTO,6315576,Komodo,,"Trento, Trentino",46.05976,11.11454,Entire home/apt,162,2,87,2024-12-16,1.97,15,344,31,IT022205B4NNKQUUTA
48705499,Delizioso monolocale sulle piste da sci,43256335,Cristina,,Trentino,46.30261,10.80765,Entire home/apt,170,3,20,2024-08-07,0.58,2,310,5,IT022114C2XFIM3A92
48743170,Appartamento di lusso in centro,351629995,Fabrizio,,Trentino,46.22534,10.82477,Entire home/apt,771,3,9,2024-02-24,0.39,1,247,3,IT022143C29OVV4NA8
48762276,Appartamento/Casa  indipendente a Coredo,22574847,Zueneli Erica,,Trentino,46.35424,11.09081,Entire home/apt,,2,4,2024-08-23,0.10,1,360,3,
48781552,CASA di LANN - Alloggio nel verde con giardino,312224109,Alberto,,Trentino,46.00423,10.84151,Entire home/apt,58,2,45,2024-10-29,1.01,1,185,12,IT022083C29KHDKLSE
48786269,Cuore nel Borgo -Borgo Valsugana,393576760,Martina,,Trentino,46.05163,11.45913,Entire home/apt,65,1,80,2024-12-28,2.63,1,310,30,IT022022C26AAO482Z
48798517,"ALA, LOFT, NUOVO LUMINOSO APPARTAMENTO.IN TRENTINO",392652103,Katia,,Trentino,45.75672,11.00244,Entire home/apt,,1,1,2021-09-11,0.02,2,0,0,
48816783,Trilocale ben ristrutturato,152061645,Giovanni,,Trentino,46.219303,10.824109,Entire home/apt,196,5,36,2024-12-29,0.85,1,42,7,IT022143C2O7V86MYA
48818647,Villa Vacanze Pink Lady,184595150,Holidu,,Trentino,46.32603479841998,11.021158804893503,Entire home/apt,100,1,32,2024-12-26,0.75,33,365,8,IT022249B433FYYSUR
48818669,Villa Vacanze Renetta,184595150,Holidu,,Trentino,46.32603479841998,11.021158804893503,Entire home/apt,95,1,27,2024-10-04,0.65,33,364,3,IT022249B4EQ588DDZ
48858836,Luminoso bilocale,14334161,Anna,,Trentino,45.89599,10.84905,Entire home/apt,60,4,10,2021-09-21,0.23,2,0,0,
48859048,Chalet Crepes De Sela,184595150,Holidu,,Trentino,46.49308,11.78111,Entire home/apt,317,1,18,2024-09-21,0.42,33,322,4,IT022039C2ICKAF2ZG
48873389,"B&B Benvenuti 2, Dolomiti, natura e relax",390077022,Marco,,Trentino,46.33592,11.05036,Private room,60,2,37,2024-08-26,0.89,3,173,6,IT022249C15MWMZVCK
48880217,Casa Rancolin,184595150,Holidu,,Trentino,46.380161505977384,11.658472887488557,Entire home/apt,147,1,3,2022-08-06,0.08,33,364,0,IT022118B4G5KTGPY4
48910373,Villa Liberty - Flat next to Fraglia Vela Riva,394499083,Case In Vacanza,,Trentino,45.886204,10.845166,Entire home/apt,129,2,47,2024-09-16,1.09,1,226,2,IT022153C2ACPGC8V9
48929628,Apartment Groppello,184595150,Holidu,,Trentino,46.39208139883692,11.057989737434383,Entire home/apt,70,1,18,2024-09-08,0.43,33,364,5,IT022253C29SCYTILL
48950569,Derby Club Residence - Wellness & Piscina,17135956,Derby Club,,Trentino,45.91377,11.17991,Entire home/apt,100,7,0,,,2,36,0,IT022087B4CQ5H6M5V
48969421,Palazzo della Seta   - Naehe Lago di Garda,394948691,Sabine,,Trentino,45.88802,11.04172,Private room,,2,6,2024-08-16,0.15,1,0,1,
48969698,"Vacanza in baita, tra Dolomiti di Brenta e Garda",19569045,Claudio,,Trentino,46.07237,10.74343,Entire home/apt,261,6,9,2024-08-02,0.22,1,255,2,IT022247C2MNEG2TTQ
48988722,Creative Apartment Easy,144935679,Enrico,,Trentino,45.96248,10.91153,Entire home/apt,81,2,24,2024-08-23,0.57,3,253,3,IT022079C2WANLMEFQ
48989203,"Apt""Garden"": elegante, montano con parco e biolago",395091979,Francesca,,Trentino,46.15745,10.75838,Entire home/apt,561,4,1,2022-03-06,0.03,4,238,0,
49009455,Barbara Apartment,165398851,Constance,,Trentino,45.94557,10.8829,Entire home/apt,110,7,4,2022-08-10,0.10,4,278,0,IT022006C1JQKVACZV
49014161,RivaBliss,151774340,Shivam,,Trentino,45.88723373413086,10.838875770568848,Entire home/apt,,1,35,2024-10-27,0.80,1,0,12,IT022153C2LSDA3OLF
49027913,"Appartement in Seenähe, sixties style!",9645427,Angelika,,Trentino,46.00153,11.25271,Entire home/apt,100,3,10,2024-09-21,0.32,1,80,4,IT022032C23TUVDBZH
49056050,Appartamento tranquillo vicino al lago.,395631633,Mariana,,Trentino,45.886756896972656,10.860063552856445,Entire home/apt,100,4,94,2024-11-03,2.12,1,151,21,IT022153C2P9EF4L64
49058302,PINZOLO Wellness Apartment,395648953,Morena,,Trentino,46.16234,10.76513,Entire home/apt,354,3,23,2024-12-28,0.53,1,124,6,IT022143C2VTEEHSKN
49064826,Trilocale ALICE nel paese delle meraviglie,395713222,Andrea,,Trentino,46.16714,11.01088,Entire home/apt,214,3,42,2024-12-29,0.98,1,74,9,IT022005C2I9OL2YVO
49075331,Detached house with lake view and garden,395794136,Alex,,Trentino,45.87252,10.76275,Entire home/apt,160,4,9,2024-08-02,0.21,1,61,1,IT022229C26MY8YWYP
49075344,ZIA FORTUNA,205426348,Paolo,,Trentino,46.00104,10.85519,Entire home/apt,,4,1,2021-11-02,0.03,3,0,0,IT022083C2W46YKZD6
49084090,House Luise - flat no.4,395875348,Rolando,,Trentino,46.41613,11.19955,Entire home/apt,,7,3,2024-08-31,0.12,4,0,2,LRCRND652S24C794Q
49084486,House Luise - flat no. 5,395875348,Rolando,,Trentino,46.41691,11.20039,Entire home/apt,110,7,5,2024-08-19,0.12,4,266,3,
49084703,Case Nuove - Nr. 1,395875348,Rolando,,Trentino,46.41664,11.17863,Entire home/apt,,7,5,2024-08-24,0.11,4,267,2,
49085063,Case Nuove - Nr.3,395875348,Rolando,,Trentino,46.41486,11.1784,Entire home/apt,,7,3,2022-01-03,0.07,4,268,0,
49088580,"Ca Alice, one ap on first floor",108099601,Michele,,Trentino,45.906593,10.726715,Entire home/apt,150,7,2,2024-08-17,0.11,6,359,1,022229-AT-067466
49089081,App Teresa al piano terra,108099601,Michele,,Trentino,45.90675,10.72757,Entire home/apt,100,7,0,,,6,174,0,022229-AT-067468
49107085,Rill Home,396025698,Marco E Genni,,Trentino,45.91993,10.85768,Entire home/apt,62,2,47,2024-11-10,1.06,2,191,21,IT022006B4FQK9CR9D
49120297,Appartamento Bianca Gemma - Happy.Rentals,174685474,Thomas,,Trentino,45.89916,10.84176,Entire home/apt,96,1,13,2024-08-08,0.32,132,326,5,IT022153C2YFBJIINO
49124446,Appartamento Sunrise - Centro Storico N.2,218248764,Alberto,,Trentino,45.885204,10.839876,Entire home/apt,90,7,32,2024-09-27,0.76,2,296,8,IT022153C2UAERICWT
49125258,Casa Martinelli - Pellizzano 022137-AT-830731,395665042,Luisa,,Trentino,46.31085,10.75632,Entire home/apt,65,1,52,2024-12-15,1.41,2,8,20,IT022137B4Q8ZTHJ4T
49136175,Ferienwohnung im Erdgeschoss in Valle di Ledro-Pur,396308765,Federica,,Trentino,45.86515,10.74698,Entire home/apt,95,7,5,2023-08-31,0.12,2,107,0,
49136923,Ferienwohnung im ersten Stock-Valle di Ledro (Pur),396308765,Federica,,Trentino,45.86689,10.74629,Entire home/apt,95,7,3,2024-08-03,0.17,2,90,2,
49152125,Appartamento Al Maso Osler,79001064,Aurora,,Trentino,46.02883,11.22736,Entire home/apt,169,3,1,2023-01-01,0.04,2,363,0,IT022139C1DCYWTIWY
49169982,"Ap Gilda, 1st floor with cosy balcony",108099601,Michele,,Trentino,45.90692,10.72752,Entire home/apt,100,7,1,2023-08-26,0.06,6,359,0,022229-AT-067465
49170287,App Dirce on the first floor 2 balconies,108099601,Michele,,Trentino,45.90591,10.72874,Entire home/apt,115,7,4,2024-08-28,0.10,6,358,2,022229-AT067467
49174859,Maisonette Piazze (Vista Lago Garda),155727012,Cristian,,Trentino,45.91639,10.85098,Entire home/apt,115,4,54,2024-10-01,1.28,1,167,15,IT022191C2S2TEM6EK
49201777,Appartamento con ampia terrazza,61095796,Anna Maria,,Trentino,46.01033,11.29686,Entire home/apt,69,7,5,2023-08-12,0.12,2,122,0,
49210387,♥ Col Rodella room - Pet Friendly Cèsa Cherpei ♥,9551508,Veronika,,Trentino,46.476421,11.737006,Private room,,1,28,2023-03-05,0.67,3,0,0,022036-AT-011532
49229174,Casa la Perla Primiero (CIPAT 022245-AT-831965 ),397113140,Keoma,,Trentino,46.18084,11.83804,Entire home/apt,250,2,11,2024-07-15,0.27,1,89,6,
49267789,APPARTAMENTO GREGORY CON VISTA SU PREDAZZO,397491196,Natascha,,Trentino,46.32027,11.59745,Entire home/apt,120,2,5,2024-08-07,0.12,1,87,1,IT022147B4STQPLGZL
49273824,Casa Riva - Bilocale in centro storico,37543816,Federico,,Trentino,45.886379,10.839387,Entire home/apt,145,4,10,2023-07-10,0.23,1,149,0,IT022153C25T9BPQL6
49279334,"Appartamento ""Dante"", trilocale con terrazzino",132450653,Andrea,,Trentino,45.86857,10.87526,Entire home/apt,260,2,5,2024-10-20,0.26,7,166,4,IT022124B4R4BK3N8I
49287851,APPARTAMENTO ROSA NUOVA CASA VACANZE Arcobaleno,190836835,Natascha,,Trentino,46.31456,11.60165,Entire home/apt,,2,0,,,9,0,0,IT022147B4OKVLGWKH
49299036,"Appartamento ""Goethe"", trilocale con terrazzino",132450653,Andrea,,Trentino,45.87034,10.87554,Entire home/apt,260,2,2,2022-06-07,0.05,7,204,0,IT022124B4R4BK3N8I
49299288,"Appartamento ""Carducci"", uno scorcio di lago",132450653,Andrea,,Trentino,45.8684,10.87673,Entire home/apt,159,2,9,2024-10-30,0.21,7,215,5,IT022124B4R4BK3N8I
49299743,"Appartamento Virgilio, depandance",132450653,Andrea,,Trentino,45.86991,10.87541,Entire home/apt,153,2,25,2024-11-05,0.59,7,220,8,IT022124B4R4BK3N8I
49300041,"Appartamento Lietzmann,tra storia e relax",132450653,Andrea,,Trentino,45.87006,10.87516,Entire home/apt,153,2,18,2024-11-05,0.43,7,230,8,IT022124B4R4BK3N8I
49307944,Ciampedie by Interhome,131219477,Laura - Interhome Group,,Trentino,46.439682,11.693522,Entire home/apt,100,1,3,2022-02-12,0.08,27,33,0,IT022250B44MIXCIDS
49307947,Maura by Interhome,131219477,Laura - Interhome Group,,Trentino,46.431875,11.689048,Entire home/apt,150,1,16,2024-12-28,0.47,27,105,4,IT022250C2YGLBUY96
49307953,Carmen by Interhome,131219477,Laura - Interhome Group,,Trentino,46.396481,11.667081,Entire home/apt,159,1,9,2024-10-06,0.25,27,243,3,IT022176C2BXP5E2TE
49307959,Bernard by Interhome,118498832,Laura - Interhome Group,,Trentino,46.46297,11.71361,Entire home/apt,152,1,4,2024-03-02,0.11,29,61,1,IT022113B42T5STPQ2
49307960,Carmen by Interhome,131219477,Laura - Interhome Group,,Trentino,46.396481,11.667081,Entire home/apt,137,1,1,2022-07-30,0.03,27,143,0,IT022176C2NW9R63PU
49307964,Bernard by Interhome,118498832,Laura - Interhome Group,,Trentino,46.46297,11.71361,Entire home/apt,227,1,8,2024-01-13,0.22,29,44,1,IT022113B4N7VYO37H
49307971,Trottner by Interhome,118498832,Laura - Interhome Group,,Trentino,46.457321,11.699204,Entire home/apt,154,1,4,2023-12-23,0.11,29,69,0,IT022113C2MTBEOG5Z
49307989,Carmen by Interhome,131219477,Laura - Interhome Group,,Trentino,46.396481,11.667081,Entire home/apt,114,1,3,2024-10-06,0.19,27,219,2,IT022176C2W4S87WGO
49308008,Lola by Interhome,118496749,Lena - Interhome Group,,Trentino,46.377045,11.659029,Entire home/apt,225,1,4,2024-11-03,0.17,3,36,2,
49308026,Carmen by Interhome,131219477,Laura - Interhome Group,,Trentino,46.396481,11.667081,Entire home/apt,211,1,8,2023-03-04,0.23,27,77,0,022176-AT-0646823
49308039,Pederiva (SOF740) by Interhome,131219477,Laura - Interhome Group,,Trentino,46.392925,11.667001,Entire home/apt,100,1,18,2024-12-28,0.50,27,88,11,IT022176C2Y2LD2R2F
49308041,Cesa Micheluzzi (CZI712) by Interhome,161550596,Alessandra - Interhome Group,,Trentino,46.457474,11.800068,Entire home/apt,126,1,6,2023-03-27,0.14,91,276,0,IT022039C2XKCHHJQM
49308045,Pederiva (SOF743) by Interhome,131219477,Laura - Interhome Group,,Trentino,46.392925,11.667001,Entire home/apt,127,1,5,2024-03-23,0.14,27,71,1,IT022176C2QGRM9N80
49308063,Des Alpes by Interhome,161550596,Alessandra - Interhome Group,,Trentino,46.475464,11.765892,Entire home/apt,117,1,9,2024-09-16,0.26,91,138,2,IT022036C2IEBJOLMY
